,date,negative,neutral,positive,open,high,low,close,volume
2835,2022-06-19,4,10,12,19010.9020841202,20683.821565938,18067.15191869,20553.2718217472,35329942624.94
2836,2022-06-20,21,31,12,20553.3702544391,20913.3219024242,19689.1695110104,20599.5379647956,30818458597.14
2837,2022-06-21,22,36,27,20594.2948372014,21620.62852029,20415.061882275,20710.597101739,28970212744.12
2838,2022-06-22,31,49,13,20719.41392721,20835.7503482133,19848.0786676282,19987.0290493797,28574793477.85
2839,2022-06-23,17,27,13,19986.607101581,21135.7622370547,19950.1162252256,21085.8771612422,26188097172.81
2840,2022-06-24,10,29,11,21084.6480617906,21472.917912877,20777.5115803289,21231.6557714446,24957784918.21
2841,2022-06-25,1,4,3,21233.6098714228,21520.9146376497,20964.5850076037,21502.3386880262,18372538715.34
2842,2022-06-26,1,6,1,21496.4947397853,21783.7247658329,21016.2688061921,21027.2953088067,18027170496.51
2843,2022-06-27,31,37,13,21028.2382267284,21478.0893638064,20620.1985073849,20735.4779474249,20965695707.02
2844,2022-06-28,19,40,8,20731.5443463851,21164.4240972544,20228.8115792347,20280.6356501458,21381535160.78
2845,2022-06-29,23,32,9,20281.1694611799,20364.1560967338,19937.7910783669,20104.0231777817,23552740327.93
2846,2022-06-30,50,42,9,20108.3123376304,20141.1603609993,18729.6562279337,19784.7264946249,26267239923.25
2847,2022-07-01,33,37,10,19820.4704741998,20632.671261281,19073.7084047514,19269.3666859098,30767551158.55
2848,2022-07-02,3,7,1,19274.8362829748,19371.7476574216,19027.0813551026,19242.255580241,18100418739.96
2849,2022-07-03,8,3,1,19242.0947628176,19558.2688658035,18966.9506341661,19297.0760827928,16390821947.43
2850,2022-07-04,14,13,5,19297.3141855828,20258.7472098173,19063.0661953686,20231.2615118026,21594638208.11
2851,2022-07-05,21,37,14,20225.3534364236,20635.4677410245,19341.2331538775,20190.1146695234,26715546990.31
2852,2022-07-06,26,31,11,20194.6194989241,20595.5296078308,19823.5112028015,20548.2458719695,24598943708.23
2853,2022-07-07,4,39,19,20547.8142411523,21771.8165530893,20296.1031222911,21637.5877502437,25814972520.24
2854,2022-07-08,12,24,23,21637.1550515826,22314.9405374086,21257.453547475,21731.1165833973,49899834488.21
2855,2022-07-09,5,7,5,21716.8285854815,21877.1393217129,21445.9562353204,21592.2060743303,29641127858.06
2856,2022-07-10,1,8,2,21591.0808021627,21591.0808021627,20727.123494758,20860.4493930623,28688807249.03
2857,2022-07-11,17,27,20,20856.352967685,20856.352967685,19924.5397968986,19970.556593233,24150249024.63
2858,2022-07-12,24,45,5,19970.4750229398,20043.4454066637,19308.5306169019,19323.914856106,25810220017.7
2859,2022-07-13,15,39,6,19325.9727246501,20223.0526478927,18999.953131779,20212.073498093,33042430345.48
2860,2022-07-14,19,31,13,20211.4659555454,20789.8936721942,19689.258743334,20569.9200615284,31158743333.4
2861,2022-07-15,10,23,8,20573.1562979175,21138.2433270448,20396.9991343854,20836.3286445243,25905575358.62
2862,2022-07-16,0,6,2,20834.104129429,21514.4033302194,20518.8987819735,21190.3156676219,24302954056.04
2863,2022-07-17,3,13,3,21195.0412138346,21600.6401193599,20778.1798752236,20779.3445398509,22927802082.64
2864,2022-07-18,11,31,18,20781.9115039967,22633.0334362237,20781.9115039967,22485.6892521761,39974475561.94
2865,2022-07-19,26,35,15,22467.8500961444,23666.9622537083,21683.4063763923,23389.4328464795,48765202697.15
2866,2022-07-20,20,35,21,23393.1920116301,24196.8192139777,23009.949763201,23231.7319651172,42932549127.33
2867,2022-07-21,13,39,16,23233.2019709128,23388.3221721635,22431.1493945308,23164.6287547047,33631012203.97
2868,2022-07-22,33,38,16,23163.7520625768,23671.9285284238,22603.4151006765,22714.9791482287,31421555645.94
2869,2022-07-23,2,3,1,22706.9834272109,22977.2110015504,22002.9106148295,22465.4776274248,24021799168.58
2870,2022-07-24,1,10,2,22465.5092660661,22974.0026721759,22306.840180485,22609.164770669,23565495302.99
2871,2022-07-25,19,34,6,22607.1555467717,22649.1213665683,21361.6434545441,21361.700521904,35574561406.16
2872,2022-07-26,28,20,6,21361.1218713035,21361.1218713035,20776.8160824806,21239.7543798251,28624673855.33
2873,2022-07-27,11,30,14,21244.1695591889,22986.5294030049,21070.8061258165,22930.5484457,31758955233.31
2874,2022-07-28,10,24,10,22933.6412489688,24110.4699196849,22722.2651232758,23843.8862077382,40212386157.74
2875,2022-07-29,8,32,12,23845.2123738942,24294.7864568312,23481.1731396691,23804.6332345672,35887249745.78
2876,2022-07-30,0,4,4,23796.8186106216,24572.5794217469,23580.5084844794,23656.2070255842,28148218300.58
2877,2022-07-31,2,4,0,23652.0696621219,24121.6425782597,23275.7025004507,23336.8956049843,23553591896.25
2878,2022-08-01,16,33,9,23336.7180518604,23464.7862772244,22890.7960211693,23314.1994325371,25849159140.74
2879,2022-08-02,16,24,9,23308.434172793,23415.041329171,22710.0839796372,22978.1165929475,28389250717.43
2880,2022-08-03,12,32,11,22981.3027057546,23578.650444504,22747.8364404392,22846.5070579755,26288169966.18
2881,2022-08-04,16,16,13,22848.2143845004,23198.0101072399,22485.7006555715,22630.9567321334,25120229769.19
2882,2022-08-05,9,20,9,22626.8333912751,23422.8276961138,22612.1785145741,23289.3142774141,28881249043.31
2883,2022-08-06,2,1,0,23291.4240607937,23326.561622217,22961.2789671291,22961.2789671291,15978259884.75
2884,2022-08-07,0,6,1,22963.5062436219,23359.0090763146,22894.5562352504,23175.8908490806,15886817042.79
2885,2022-08-08,17,33,17,23179.5270499854,24203.6888656304,23176.5472532816,23809.4871145188,28575544847.49
2886,2022-08-09,11,29,7,23811.4835215919,23898.6153695442,22981.9999273799,23164.3179862813,23555719218.86
2887,2022-08-10,21,27,8,23162.898849424,24127.4144160912,22771.520469829,23947.64342535,32837431721.55
2888,2022-08-11,13,20,9,23948.346127206,24822.629682616,23900.9968657803,23957.5301942682,37127036580.1
2889,2022-08-12,10,25,12,23957.2030605314,24412.5661055952,23657.2653043183,24402.8185057558,27265804687.74
2890,2022-08-13,0,5,0,24402.187470618,24860.0503581936,24346.1147127212,24424.0678311507,22987346288.83
2891,2022-08-14,1,3,2,24429.0574370816,24974.9142088493,24206.2597723946,24319.3339226,22994133555.22
2892,2022-08-15,15,28,6,24318.3154830385,25135.5903960686,23839.7749751036,24136.9724246641,35123501684.8
2893,2022-08-16,9,20,13,24126.1364825776,24228.4156115245,23733.4993295004,23883.2905467346,27753685645.65
2894,2022-08-17,13,26,7,23881.3155123574,24407.0579067141,23243.3544559916,23335.9982223605,30931623076.08
2895,2022-08-18,13,22,8,23341.0389780106,23563.8315937306,23177.6024699687,23212.7390770428,23747613147.14
2896,2022-08-19,19,27,11,23213.3132415999,23213.3132415999,20868.847438639,20877.5536922194,40509610259.78
2897,2022-08-20,0,3,1,20872.8421735014,21350.8062991651,20856.7313355791,21166.060396105,27595671000.41
2898,2022-08-21,1,3,1,21160.3927831764,21668.8459077384,21103.1968084256,21534.1212308142,23102307723.19
2899,2022-08-22,17,24,4,21531.4638488066,21531.4638488066,20939.1841727079,21398.9083503016,31666498757.58
2900,2022-08-23,15,19,4,21401.0456699597,21646.2037618365,20955.1381560818,21528.087371684,31878280659.1
2901,2022-08-24,9,24,9,21526.4555930855,21783.0757227463,21195.0066949108,21395.0200714925,31962253368.02
2902,2022-08-25,9,24,10,21395.4583899891,21789.6368362852,21362.4412599083,21600.9051416699,31028679593.0
2903,2022-08-26,13,22,7,21596.085314557,21804.9080080991,20199.4833838913,20260.0186494241,42326789563.56
2904,2022-08-27,3,1,0,20262.4803110224,20340.774563674,19890.5233282503,20041.7384530551,30116729775.56
2905,2022-08-28,1,1,0,20041.0348039542,20139.0542332829,19616.8149844439,19616.8149844439,24366810590.82
2906,2022-08-29,9,26,9,19615.1533628598,20357.4632334576,19600.7850348256,20297.9946353065,32637854077.72
2907,2022-08-30,12,28,14,20298.61208083,20542.644969648,19617.6409500442,19796.8094024105,34483360282.77
2908,2022-08-31,18,16,11,19799.5813157872,20420.9904201752,19799.5813157872,20049.7631893726,33225232872.06
2909,2022-09-01,15,28,8,20050.4986698419,20198.3911984996,19653.9684588823,20127.1402694309,30182031009.86
2910,2022-09-02,7,31,9,20126.0727809015,20401.567633276,19814.7660489836,19969.7711774602,29123998927.55
2911,2022-09-03,0,6,1,19969.7183469169,20037.0106485969,19698.355192333,19832.0877293385,23613051457.08
2912,2022-09-04,1,0,1,19832.4712955665,19999.6896450479,19636.8165736549,19986.71383922,25245861651.62
2913,2022-09-05,5,4,5,19988.7898184332,20031.1602515742,19673.0473387536,19812.3714787542,28813460025.44
2914,2022-09-06,12,21,11,19817.7240655724,20155.2687168601,18800.1716550661,18837.667712375,43403978910.41
2915,2022-09-07,15,32,11,18837.6833207735,19427.172670785,18644.4672270585,19290.3238735938,35239757133.88
2916,2022-09-08,3,36,8,19289.940569121,19417.3515932252,19076.7145234635,19329.8349334266,32194477849.95
2917,2022-09-09,4,31,19,19328.1399294633,21439.4093171623,19310.9625754389,21381.1528552866,48469528170.65
2918,2022-09-10,0,2,0,21376.9117145388,21760.2757705752,21168.7217218009,21680.539413428,36913738894.15
2919,2022-09-11,0,8,0,21678.5435697066,21770.5531906344,21406.9446411116,21769.2563395567,34493951963.3
2920,2022-09-12,11,30,14,21770.1481330587,22439.1810089793,21603.8957792787,22370.448649932,50212088965.2
2921,2022-09-13,19,32,10,22371.4806397841,22673.8197662856,20062.6706994888,20296.7078138753,51091116621.52
2922,2022-09-14,18,25,14,20184.555325165,20467.2014327824,19793.3967181663,20241.0898018307,37872380889.0
2923,2022-09-15,9,34,14,20242.2899083879,20318.1663918808,19636.7337742868,19701.2099625661,36389011503.32
2924,2022-09-16,14,30,6,19704.0054405263,19870.6297658167,19400.0754493035,19772.5842055678,30123362272.94
2925,2022-09-17,0,4,0,19777.0340283315,20162.5320217713,19777.0340283315,20127.5766571789,24957448100.3
2926,2022-09-18,1,2,0,20127.2339476275,20127.2339476275,19387.4913478311,19419.506190767,31254779143.63
2927,2022-09-19,23,37,10,19418.5714215096,19639.4797325487,18390.3187095743,19544.1292496743,40177002623.56
2928,2022-09-20,12,30,16,19545.5912754153,19602.4567458839,18813.4550109729,18890.7890963691,36791346508.26
2929,2022-09-21,19,38,7,18891.2828895318,19674.6303314785,18290.315188225,18547.3997598262,46363793974.56
2930,2022-09-22,21,29,10,18534.6495954773,19456.9109010622,18415.5914968551,19413.5516208219,41135767926.23
2931,2022-09-23,15,22,5,19412.3999254216,19464.6723483926,18617.5530098977,19297.6378400087,38896078052.07
2932,2022-09-24,1,5,0,19296.990703569,19310.1976076117,18861.9739989585,18937.0111756715,26149643167.68
2933,2022-09-25,1,1,1,18936.311515242,19134.7331942683,18696.4683038168,18802.0979756765,23359966112.45
2934,2022-09-26,11,30,9,18803.9006328979,19274.8734982574,18721.2858513532,19222.6721841704,44148798320.6
2935,2022-09-27,18,43,23,19221.8407127512,20338.4554611365,18915.6687222744,19110.5465509918,58571439618.96
2936,2022-09-28,11,24,9,19104.6207895026,19688.3443733361,18553.2973576077,19426.7213316789,53071298733.51
2937,2022-09-29,13,56,23,19427.7801905231,19589.2662114892,18924.3534530707,19573.0503140007,41037843771.3
2938,2022-09-30,20,30,12,19573.4314212308,20109.8503013076,19265.6623997088,19431.7894465994,43975248084.73
2939,2022-10-01,2,6,0,19431.1049459172,19471.1548671102,19231.0818744273,19312.0947321314,18719537669.88
2940,2022-10-02,0,3,1,19311.8487082258,19370.3092809335,18970.6205832529,19044.1072723711,20765955327.49
2941,2022-10-03,14,29,11,19044.0678498115,19653.5429529049,19025.2262854468,19623.580334556,30484729488.71
2942,2022-10-04,7,27,16,19623.5846894487,20380.3441825203,19523.8401239583,20336.842949206,35887278684.83
2943,2022-10-05,7,24,9,20335.8995793765,20343.7485202691,19801.8006612025,20160.7161716068,33223790572.36
2944,2022-10-06,8,23,10,20161.0384382098,20408.3918398816,19900.0885329785,19955.4436723686,34711412966.17
2945,2022-10-07,16,19,4,19957.5590804174,20041.0855798292,19395.7932402119,19546.8497101499,29227315390.11
2946,2022-10-08,0,4,1,19546.3288377398,19601.6954551175,19299.4136190281,19416.5678495233,16437423166.71
2947,2022-10-09,1,6,0,19417.4794111661,19542.5386535421,19349.2589533994,19446.4261941327,16837262532.25
2948,2022-10-10,13,21,13,19446.4162251338,19515.4672876602,19102.9792396234,19141.4835050122,27425022773.59
2949,2022-10-11,19,26,5,19138.9998774831,19241.9602356953,18925.6032218176,19051.4182694773,28711532910.3
2950,2022-10-12,15,41,12,19052.6457860076,19203.1986510517,19029.7583291291,19157.4462868525,24950173846.05
2951,2022-10-13,17,34,15,19156.966613327,19453.3279714913,18319.8226296141,19382.9040336331,44219840003.89
2952,2022-10-14,9,31,8,19382.533972178,19889.1462709754,19115.4073184994,19185.656700327,38452356726.7
2953,2022-10-15,0,3,1,19185.4373038114,19212.5416076166,19019.2501252192,19067.6350822884,16192235531.97
2954,2022-10-16,0,7,0,19068.9135599379,19389.6035200638,19068.9135599379,19268.0928008619,17988916650.36
2955,2022-10-17,11,26,14,19268.5621023075,19635.8022813631,19173.3347235856,19550.7572999132,27472552998.34
2956,2022-10-18,4,26,12,19550.466742932,19666.9950059677,19144.7701762788,19334.4151499829,30580012344.21
2957,2022-10-19,12,45,9,19335.0264414519,19348.4168096206,19127.6883699574,19139.5343513894,22425387183.91
2958,2022-10-20,14,34,9,19138.0850568701,19315.1989686457,18971.4586492749,19053.7402405368,24493974419.53
2959,2022-10-21,11,22,7,19053.2030456165,19237.3856061517,18770.9700605115,19172.4692172692,32459287865.69
2960,2022-10-22,1,5,0,19172.380608581,19248.0676722118,19132.2431934133,19208.1902460043,16104440957.47
2961,2022-10-23,2,3,1,19207.7346507752,19646.6515415466,19124.196964845,19567.0073980529,22128794335.13
2962,2022-10-24,10,30,17,19567.7695803849,19589.1245755281,19206.3243067081,19345.5723482851,30202235804.59
2963,2022-10-25,8,38,26,19344.964420214,20348.4115841778,19261.4471258532,20095.8564554472,47761524909.94
2964,2022-10-26,20,34,17,20092.2371880952,20938.1338126875,20076.1177715753,20770.4412716294,58895950537.09
2965,2022-10-27,9,28,9,20772.8030271027,20854.0442159331,20255.3731443355,20285.8367757017,49625110402.03
2966,2022-10-28,13,33,8,20287.9560947863,20724.980299643,20086.0682301131,20595.3519366012,43994715910.3
2967,2022-10-29,2,4,1,20595.1038419697,20988.3944704236,20566.4846167248,20818.4761644388,40369840645.23
2968,2022-10-30,0,5,1,20817.9822518424,20917.0062398519,20547.4634247745,20635.6037476843,31486345555.64
2969,2022-10-31,10,35,9,20633.6960710953,20795.3212231777,20287.4590879886,20495.7742320325,45668466815.41
2970,2022-11-01,16,44,15,20494.8976229392,20647.2897203577,20359.8454797164,20485.2732430903,39819303159.15
2971,2022-11-02,25,47,12,20482.9596937554,20742.8110110662,20087.1344836206,20159.5030671045,55552169483.42
2972,2022-11-03,20,44,11,20162.6892278966,20382.0963206451,20086.2409033906,20209.9874150039,43228750179.43
2973,2022-11-04,24,52,24,20208.7694981217,21209.5610423054,20188.0187146493,21147.2297322385,64072727949.72
2974,2022-11-05,7,12,7,21144.8314657888,21446.8860966908,21097.6354171085,21282.6912959164,37846047609.23
2975,2022-11-06,18,13,4,21285.0566639114,21345.3767927888,20920.1906840362,20926.4859738215,35082693210.3
2976,2022-11-07,22,50,10,20924.6204840491,21053.2461495293,20489.9733436956,20602.8167252699,53510852236.18
2977,2022-11-08,34,48,7,20600.6727471588,20664.6065202996,17603.5443690046,18541.2718532238,118992465606.57
2978,2022-11-09,46,40,12,18543.7612496199,18590.4595695809,15682.6928427807,15880.7798491723,102905151606.28
2979,2022-11-10,57,40,11,15883.1582269152,18054.3117790661,15834.0180932521,17586.7714495473,83202283720.96
2980,2022-11-11,42,44,11,17583.2524305101,17650.9440525421,16543.4823901353,17034.2931347133,55871616488.33
2981,2022-11-12,7,8,1,17036.8754084418,17066.6754912523,16651.7747697243,16799.1847383999,29717699419.42
2982,2022-11-13,4,15,1,16799.7222910557,16920.766400155,16320.6351532761,16353.3657171761,27209183682.26
2983,2022-11-14,42,53,22,16352.0285634204,17109.323354055,15872.9416126748,16618.1992288908,49630243054.06
2984,2022-11-15,24,31,15,16617.4847379897,17051.9619672047,16542.551267216,16884.6139070546,36599436182.62
2985,2022-11-16,25,27,6,16884.3411879443,16960.2951783623,16430.1112817802,16669.4401447741,33925512988.62
2986,2022-11-17,24,32,13,16670.4267562003,16726.4388447882,16460.6834870428,16687.5179505411,27868914021.95
2987,2022-11-18,16,22,10,16687.9115750712,16947.0584011119,16564.6116800308,16697.7776677865,26862218608.57
2988,2022-11-19,3,9,3,16696.2199051826,16797.8769973611,16570.4107483511,16711.5477937965,16106223491.51
2989,2022-11-20,2,7,0,16712.9204583677,16746.7801572696,16248.6928292993,16291.8324676929,21313378651.69
2990,2022-11-21,23,36,3,16291.223799579,16291.223799579,15599.0471753829,15787.2840945218,37429485517.93
2991,2022-11-22,19,33,12,15782.3012305363,16253.0477467021,15656.6060601161,16189.7695319341,30726828760.3
2992,2022-11-23,16,32,14,16195.5886697744,16638.1924865387,16170.502495775,16610.7064149352,32958875628.23
2993,2022-11-24,7,18,7,16611.6376723586,16771.4752431789,16501.7680548846,16604.4650179543,26129037414.48
2994,2022-11-25,6,23,4,16602.2695164974,16603.3169928826,16388.4049535141,16521.8410189608,18678255975.67
2995,2022-11-26,3,3,1,16521.5770249101,16666.8629270058,16416.22869026,16464.2810793656,18000008764.22
2996,2022-11-27,1,5,3,16463.8831715903,16594.405472442,16437.0253344115,16444.6268345485,20443898508.94
2997,2022-11-28,21,32,4,16440.2220878988,16482.9335433104,16054.5302153408,16217.3224676411,27743025156.05
2998,2022-11-29,6,29,9,16217.6399037709,16522.2574706655,16139.3962752471,16444.9832700291,23581685467.5
2999,2022-11-30,19,32,13,16445.4774885523,17190.9382730078,16445.4774885523,17168.5655484864,29523576583.08
3000,2022-12-01,9,17,8,17168.0021376253,17197.4972534447,16888.3878876144,16967.1336671008,22895392882.21
3001,2022-12-02,16,21,3,16968.6832614793,17088.6604094023,16877.8815958777,17088.6604094023,19539705127.46
3002,2022-12-03,1,6,1,17090.0984850759,17116.0408055326,16888.1408071604,16908.236795124,16217776703.79
3003,2022-12-04,1,3,0,16908.1704770796,17157.7672395866,16903.4398276459,17130.4859472168,16824520830.08
3004,2022-12-05,13,30,10,17128.8940804496,17378.1533102833,16922.4318687598,16974.8256651336,22209086834.09
3005,2022-12-06,17,26,9,16975.239124186,17091.8641751072,16939.9223489269,17089.5037060098,19889922369.03
3006,2022-12-07,12,28,6,17089.5062701866,17109.3774938957,16750.5581344286,16848.1276289005,19675404388.75
3007,2022-12-08,4,25,8,16847.350249704,17267.9157630195,16788.7838235415,17233.4740199151,20496603769.86
3008,2022-12-09,7,25,7,17232.14800263,17280.5461649486,17100.8362497541,17133.1520141413,20328426366.41
3009,2022-12-10,1,0,0,17134.2213652805,17216.8255926135,17120.6843227631,17128.7237102156,12706781968.8
3010,2022-12-11,0,8,1,17129.7113333088,17245.6352839084,17091.8199897402,17104.1928057162,14122486832.21
3011,2022-12-12,12,28,12,17102.5006494509,17212.563876631,16899.3937850102,17206.4383006718,19617581340.83
3012,2022-12-13,18,44,13,17206.4404839219,17930.0868389008,17111.7631524623,17781.3188354598,26634741631.05
3013,2022-12-14,24,20,15,17782.0668780371,18318.530584361,17652.0983126836,17652.0983126836,25900123362.05
3014,2022-12-15,8,30,10,17813.6441227018,17846.744460573,17322.5900671217,17364.8649112629,20964448340.77
3015,2022-12-16,19,26,2,17364.5464432688,17505.5250524957,16584.7013982805,16647.4834788286,24031608959.5
3016,2022-12-17,3,2,0,16646.9825672479,16800.5901927499,16614.0289473808,16795.0909672135,14463581825.22
3017,2022-12-18,2,4,0,16795.6092258732,16815.3865755439,16697.8200345579,16757.9774032466,10924354698.17
3018,2022-12-19,14,23,7,16759.0409268239,16807.5265740651,16398.1362516753,16439.679646163,17221074813.55
3019,2022-12-20,12,26,12,16441.7868000999,17012.9847052964,16427.8672387638,16906.3052104215,22722096614.76
3020,2022-12-21,13,23,14,16904.5273540499,16916.7998823679,16755.912213186,16817.534386551,14882945044.81
3021,2022-12-22,10,33,8,16818.3802876537,16866.6743267635,16592.4074544474,16830.3414239344,16441573050.1
3022,2022-12-23,6,14,4,16829.6435860359,16905.2193599891,16794.4593522212,16796.9521712163,15329265212.56
3023,2022-12-24,2,8,1,16796.9766195206,16864.7028789056,16793.5281845114,16847.7552651546,9744636213.3
3024,2022-12-25,2,7,0,16847.5053641059,16860.5539711216,16755.253233558,16841.9870522838,11656379938.06
3025,2022-12-26,5,12,1,16842.2493105753,16920.1236404674,16812.3700759233,16919.8051749285,11886957803.69
3026,2022-12-27,12,17,3,16919.2916501236,16959.8464760475,16642.073182208,16717.1739801271,15748580239.21
3027,2022-12-28,12,18,8,16716.4002205682,16768.1703555248,16497.5570388408,16552.5717365145,17005713920.05
3028,2022-12-29,9,24,6,16552.3224906863,16651.7566638037,16508.6831532318,16642.3426718856,14472237478.79
3029,2022-12-30,8,20,4,16641.3298242645,16643.4274095726,16408.4751768261,16602.5851557701,15929162909.56
3030,2022-12-31,1,4,2,16603.6747026431,16628.9869973035,16517.519222395,16547.4953660162,11239186456.23
3031,2023-01-01,0,2,0,16547.9143978715,16630.4390027154,16521.233430529,16625.0805507091,9244361699.89
3032,2023-01-02,1,7,3,16625.5103941178,16759.3440229184,16572.2288497449,16688.4713573932,12097775226.69
3033,2023-01-03,6,19,9,16688.8472638592,16760.4474659846,16622.3703282563,16679.8570798137,13903079206.51
3034,2023-01-04,7,25,10,16680.2049714198,16964.5851854634,16667.7637251347,16863.2382582833,18421743322.29
3035,2023-01-05,16,18,8,16863.4720568268,16884.0221164772,16790.2830406922,16836.7366452236,13692758566.46
3036,2023-01-06,11,19,3,16836.4734391553,16991.9941211705,16716.4222705217,16951.9695166293,14413662912.72
3037,2023-01-07,0,5,2,16952.1169810139,16975.016620564,16914.1920801119,16955.0774351588,7714767174.32
3038,2023-01-08,1,4,1,16954.1457258497,17091.1444513033,16924.0500739253,17091.1444513033,9768827914.24
3039,2023-01-09,14,17,8,17093.9924981225,17389.9575514263,17093.9924981225,17196.5540596395,18624736865.86
3040,2023-01-10,13,22,16,17192.9500944457,17484.7208924046,17162.991166987,17446.292509299,15808338948.79
3041,2023-01-11,6,32,11,17446.3602720665,17987.6335493591,17337.9949977618,17943.8976294683,18307186523.32
3042,2023-01-12,15,29,16,17944.0687339418,19030.0876366382,17919.2317058357,18869.5880552656,34971338710.34
3043,2023-01-13,10,22,12,18868.9059378421,19964.3227279643,18753.1642622097,19909.5746247506,29225029693.63
3044,2023-01-14,1,7,6,19910.5366570655,21075.1418299576,19907.8284635609,20976.2997963921,38967784639.05
3045,2023-01-15,1,5,0,20977.484195217,20993.7486958535,20606.9872383992,20880.7992021821,19298407543.31
3046,2023-01-16,7,19,11,20882.2238766183,21360.8742794775,20715.7462141198,21169.6327806964,26792494049.72
3047,2023-01-17,16,38,10,21175.8332602034,21438.6593578573,20978.5336242013,21161.5192199162,24999983362.13
3048,2023-01-18,18,34,11,21161.0508997004,21564.5022129631,20541.544548774,20688.7807298648,30005625417.91
3049,2023-01-19,20,33,9,20686.7459060612,21163.0122882271,20685.3811808606,21086.7933048443,21152848260.91
3050,2023-01-20,13,20,13,21085.3723377742,22692.3578308247,20919.1259836821,22676.5517588881,28799154319.0
3051,2023-01-21,1,8,4,22677.4273824208,23282.3477215567,22511.8331340198,22777.6258091326,32442278429.47
3052,2023-01-22,0,6,2,22777.9866614216,23056.7296500712,22387.9004628596,22720.4156286391,24746386230.08
3053,2023-01-23,12,26,16,22721.0886719506,23126.4863454372,22654.3044696935,22934.4314643586,26518700511.88
3054,2023-01-24,9,40,25,22929.6277356711,23134.0120466001,22549.744513105,22636.4693111916,26405069714.63
3055,2023-01-25,10,30,15,22639.2671675238,23722.0988087405,22406.0755024251,23117.8596819048,30685366708.98
3056,2023-01-26,5,25,12,23108.9544867974,23237.0771689385,22911.3733512336,23032.7775987084,26357839322.09
3057,2023-01-27,9,20,11,23030.7172856477,23417.7209724548,22654.5934084354,23078.7278799123,25383335641.41
3058,2023-01-28,1,2,0,23079.9643325667,23165.8958842871,22908.846464031,23031.0897756201,14712928379.05
3059,2023-01-29,1,2,3,23031.4492355484,23919.8897614092,22985.0701306067,23774.5659233116,27423687259.16
3060,2023-01-30,8,18,10,23774.6489666425,23789.3471776992,22657.5821676256,22840.13890738,27205595568.34
3061,2023-01-31,12,24,26,22840.7960906001,23225.0214038861,22765.5684994408,23139.2839099123,22837828665.18
3062,2023-02-01,13,21,16,23137.8351361505,23764.5392941707,22877.7506525544,23723.7696534847,26683255504.12
3063,2023-02-02,6,26,15,23720.8235172754,24167.210232202,23468.5952825572,23471.8704412794,32066936882.0
3064,2023-02-03,13,23,6,23469.41250714,23678.1025764755,23279.9557414819,23449.3216215066,27083066007.24
3065,2023-02-04,0,1,1,23446.3207269726,23556.9488050843,23291.7956588871,23331.8471370961,15639298538.02
3066,2023-02-05,1,6,0,23332.2476009512,23423.4356115385,22841.7603125011,22955.6660162974,19564262605.21
3067,2023-02-06,21,17,9,22954.0219641729,23119.2799503201,22692.0259840498,22760.1092633004,23825006541.98
3068,2023-02-07,13,35,23,22757.2675418795,23310.975071817,22756.2582769853,23264.2911876916,27187964470.79
3069,2023-02-08,14,29,14,23263.4151260445,23367.9592874059,22731.098213301,22939.3987006841,25371367757.61
3070,2023-02-09,18,26,8,22946.5655186068,22996.4375107837,21773.9746140573,21819.0399147365,32572572185.34
3071,2023-02-10,23,25,2,21819.0064204049,21941.185603317,21539.3928305144,21651.1837829361,27078406593.87
3072,2023-02-11,1,5,1,21651.8418620036,21891.4105629778,21618.4497276175,21870.8740640545,16356226232.0
3073,2023-02-12,1,2,1,21870.9025018492,22060.9946065574,21682.8287747068,21788.2039862606,17821046405.57
3074,2023-02-13,12,18,9,21786.9992632743,21898.4138396757,21460.0885038644,21808.1017736009,23918742607.37
3075,2023-02-14,7,16,7,21801.8231464442,22293.1400934501,21632.3939838592,22220.8041436975,26792596580.6
3076,2023-02-15,7,22,6,22220.5853384745,24307.8413284844,22082.7690807679,24307.8413284844,32483312909.3
3077,2023-02-16,13,19,17,24307.3501977993,25134.1173501961,23602.522501391,23623.4744808063,39316664596.38
3078,2023-02-17,9,18,5,23621.2824942638,24924.0400603084,23460.7560266313,24565.6019889467,41358451254.72
3079,2023-02-18,2,5,1,24565.2959998509,24798.8355706509,24468.3736308589,24641.2769484258,19625427157.74
3080,2023-02-19,1,2,0,24640.0272214209,25093.0551495442,24327.6416722827,24327.6416722827,25555105669.92
3081,2023-02-20,5,10,8,24336.6233404821,25020.4595125254,23927.9092534735,24829.1475699492,28987376572.9
3082,2023-02-21,12,20,12,24833.0489142974,25126.851685722,24200.3641163385,24436.354484576,31252098713.68
3083,2023-02-22,7,18,9,24437.4184799228,24472.3397572186,23644.3177157894,24188.8429766943,30199996780.9
3084,2023-02-23,6,23,16,24190.7189835462,24572.0894214544,23693.9194852587,23947.492523176,30476264066.0
3085,2023-02-24,8,21,5,23946.0078636716,24103.7044834567,23007.071326645,23198.1274878832,26811744927.57
3086,2023-02-25,0,4,1,23200.1258534291,23210.2110723344,22861.5586648141,23175.3756358425,16100721565.07
3087,2023-02-26,0,3,0,23174.1507687151,23654.3673746458,23084.2216397241,23561.2129109163,16644534841.91
3088,2023-02-27,4,14,7,23561.4506815245,23857.8911252628,23205.8792453501,23522.871914506,22660763494.22
3089,2023-02-28,9,18,8,23521.8388223949,23585.3840695392,23077.6503704068,23147.3533899085,20535363433.98
3090,2023-03-01,5,20,8,23150.9299581785,23880.6324628676,23088.6266999013,23646.549899145,24662841199.56
